Kalimat,Tipe
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat saya pertama kali mempelajari bahasa pemrograman. Sebagai seseorang yang tidak memiliki latar belakang di bidang komputer,mempelajari pemrograman terasa sangat menantang dan memicu banyak rasa frustasi.Saya pertama kali belajar pemograman ketika masuk smk
CARA MEMAHAMI MATAERI:
Untuk memahami materi pemrograman mempelajari dasar-dasar bahasa pemrograman yang ingin di kuasai seperti tipe data, variabel, operator, dan struktur kontrol. Luangkan waktu untuk mengerjakan masalah pemrograman,agar kemampuaqn terus berkembang 
STRATEGI PEMBELAJARAN:
 Memilih bahasa pemrograman yang lebih mudah dipahami dan digunakan sebagai titik awal.dan kita ,Fokus pada elemen dasar seperti variabel, tipe data, struktur kontrol (if-else, loop), fungsi, dan array/list.
MEDIA:
Ketika belajar pemrograman, saya cenderung menggunakan berbagai media pembelajaran, tergantung pada tujuan pembelajaran dan gaya belajar saya. Setiap media memiliki kekuatan dan kelebihan tersendiri, sehingga memilih media yang tepat sangat bergantung pada materi yang dipelajari dan kebutuhan individu.tutorial yutube, Video tutorial sangat membantu untuk memahami konsep-konsep yang lebih abstrak atau kompleks, karena saya bisa melihat langsung bagaimana instruktur menulis kode dan menjelaskan langkah-langkahnya. 

",Visual
"Pengalaman belajar yang paling berkesan sering kali melibatkan momen di mana kita mendapatkan wawasan baru atau berhasil mengatasi tantangan yang sulit.

Membaca atau Mendengar dengan Fokus
Memecah Materi Menjadi Bagian-Bagian Kecil
mencari pemahaman dasar

Metode Visual (Diagram, Peta Konsep, atau Gambar)
Pembelajaran Aktif (Belajar dengan Praktik)
Teknik Tanya Jawab atau Diskusi

Buku (Cetak atau Digital)
Video Pembelajaran (YouTube, Kursus Online)
Aplikasi Interaktif (Quizlet, Duolingo, atau Khan Academy)",Visual
"1. Pengalaman belajar yang paling berkesan menurut saya adalah ketika ujian akhir kelas 9 dan ketika itu saya belajar sangat tekun hingga mendapatkan rank pada akhir pembagian nilai dan saya merasa sangat senang sekali

2. Cara memahami materi saya adalah dengan mendengarkan dan memperhatikan penjelasan serta menganalisis materinya hingga paham

3. Strategi pembelajaran saya adalah dengan menonton video materi pembelajaran dan mendengarkan sampai saya paham serta jika mengerjakan tugas saya menggunakan metode mendengarkan musik 

4. Media yang saya sering gunakan ketika belajar adalah Youtube, karena saya bisa memahami materi materi karena mendengarkan penjelasan dari video video Youtube, karena saya lebih bisa memahami materi dengan menonton ",Auditory
"1. Belajar sambil mendengarkan musik. Yang saya rasakan adalah pikiran menjadi lebih rileks dan membuat fokus belajar.
2. Saya memahami materi dengan cara membaca buku dan mencari artikel di internet.
3. Menonton video. Karena lebih mudah dipahami.
4. Handphone dan buku. Alasan saya adalah menggunakan media handphone lebih mudah mencari materi secara detail dan buku untuk memahami materi dengan penjelasan yang singkat.",Visual
"Pengalaman Saya Selama Belajar terkadang kurang menyenangkan ketika menghadapi mata pelajaran yang kurang saya minati dan mungkin metode pembelajaran dengan cara hanya menulis saja saya kurang suka saya lebih suka dijelaskan melalui lisan dengan ada gambaran di depan 

Pemahaman Materi
saya bertanya dan mendiskusikan materi dengan teman-teman saya dan searching di internet ataupun bertanya kepada ai 

Strategi Pembelajaran
explore sendiri dan mengingat kata kuncinya saja serta bertanya kepada teman-teman, metode ini paling cocok dengan saya karna simple

Media 
media yang sering saya gunakan adalah handphone, alasan menggunakan handphone bisa searching dengan mudah walaupun menggunakan internet",Auditory
"1.pengalaman belajar dengan menggunakan komputer untuk pertama kali di SD merupakan pengalaman paling berkesan untuk saya karena sejak saat itu saya menjadi suka mempelajari segala hal tentang komputer.saat itu saya masih belajar menggambar dikomputer dengan software yang cukup mudah untuk dipahami, perasaan saya pada waktu itu senang dan sedikit bingung 
2.saya dapat memahami materi dengan memperhatikan penjelasan guru dan mengulangi penjelasan tersebut beberapa kali sehingga saya paham dengan sendirinya.untuk langkah langkah yang saya lakukan untuk mencapai pemahaman tersebut yaitu dengan mengulangi materi yang diberikan oleh guru/pengajar sehingga saya akan paham dengan apa materi yang disampaikan 
3.untuk metode pembelajaran yang saya gunakan biasanya saya belajar sambil mendengarkan musik dan mencari tempat yang cukup sepi/tenang seperti dikamar/perpustakaan sehingga saya tidak terganggu dengan suara berisik.menurut saya dengan metode tersebut lebih mudah untuk memahami suatu materi musik yang membuat tenang juga berpengaruh pada kualitas belajar kita
4.untuk media saya lebih memilih menggunakan buku dari pada menggunakan gadget karena dengan buku kita bisa mencatat kembali apa yang telah disampaikan oleh guru/pengajar sedangkan saat menggunakan gadget cenderung untuk mencatat kembali materi yang disampaikan.alasan saya menggunakan media tersebut karena lebih mudah untuk memahami materi",Read/Write
"1.pengalaman belajar yang paling berkesan adalah ketika belajar bersama teman dan saling berdiskusi
2.saya dapat memahami materi yang telah saya pelajari dengan membacanya kembali atau memahaminya dengan seksama
3.metode yang saya gunakan yaitu membaca berulang kali hingga memahami materi
4.youtube, karena lebih mudah untuk dipahami",Read/Write
"1. Pengalaman belajar paling berkesan yaitu pada saat saya belajar dengan teman teman. Setelah saya membaca buku terkadang ada sesuatu yang belum saya pahami, maka dari itu saya selalu berdiskusi untuk mendapat jawaban dari setiap pertanyaan pertanyaan saya. Biasanya banyak pendapat atau jawaban masuk dari teman teman yang berbeda beda, itu yang membuat seru karena kita jadi bisa mencari jawaban mana yang benar untuk pertanyaan itu.

2. Langkah langkah yang saya lakukan untuk mecapai pemahaman tersebut dengan cara menulis materi tersebut secara berulang dan membacanya kembali. Terkadang jika saya malas untuk menulis, saya menonton video dari internet. 

3. Metode yang saya gunakan biasanya setelah saya menulis, dan membaca saya mempraktekkan langsung apa yang saya baca tadi. Saya juga menonton jika saya tidak dapat melakukan kegiatan praktek tersebut.

4. Media pembelajaran sederhana gambar yang dimaksud di sini termasuk foto, lukisan/gambar, dan sketsa.",Read/Write
"1.Pengalaman

Pengalaman paling berkesan di SMK jurusan RPL adalah saat mempelajari Java, khususnya konsep OOP. Awalnya sulit, tetapi proyek membuat aplikasi sederhana membantu saya memahami penerapannya. Ketika berhasil menyelesaikan proyek, saya merasa sangat puas dan bangga.

2.Cara 

Saya memahami materi dengan membaca modul, mencoba menulis kode langsung, dan mencari solusi jika ada error melalui forum atau diskusi. Trial-and-error sangat membantu memperdalam pemahaman saya.

3.Strategi 

Saya belajar sambil praktik dengan menulis kode langsung. Selain itu, saya membuat flowchart untuk memvisualisasikan alur program agar lebih mudah memahami konsep. Metode ini efektif karena langsung ke inti materi.

4.Media 

Media yang paling sering saya gunakan adalah tutorial video di YouTube dan platform belajar daring. Video memberi panduan langkah demi langkah, sedangkan IDE seperti NetBeans membantu saya langsung mempraktikkan apa yang dipelajari.

",Kinesthetic
"     salah satu pengalaman belajar saya yang berkesan adalah mempelajari bagaimana cara kerja dari laravel.

     cara saya memahami materi tersebut adalah dangan melihat vidio penjelassan materi tersebut, melihat tutorial cara kerjanya dan bertanya pada orang yang ahli.

     strategi yang saya gunakan adalah mencoba-coba hal tersebut, melihat proyek proyek yang sudah jadi dan belajar dari kesalahan

      media yang saya gunakan adalah youtube, karena di youtube dapat melihat apa yang kita pelajari dan mendengarkan penjelasan.",Kinesthetic
"Pengalaman Belajar Saya yang paling berkesan yaitu mempelajari sebuah materi dengan video, lalu saya pelajari materi yang ada di video tersebut dan saya mencoba mengingat materi tersebut dan mencoba praktek dan berhasil.

Cara Belajar yang saya terapkan yaitu menonton video youtube atau mempelajari materi dari sebuah website belajar yang materinya sangat lengkap dan mudah dipahami. lalu saya praktek sesuai dengan video yang saya pelajari.

Alasan saya memilih strategi belajar menonton video yaitu agar saya mudah paham dan gampang di ingat.

Media belajar saya yaitu handphone dan buku, saya memilih itu karena gampang di ingat dan sangat mudah dipahami.",Visual
"1.Tidak Ada
2.Untuk memahami materi melalui mendengarkan, saya fokus pada sumber suara, memberikan perhatian penuh, mencatat poin penting, dan mengulang materi dengan mendengarkan kembali atau berdiskusi. Langkah ini membantu memperkuat pemahaman
3.Dengan cara mendengarkan dan melihat langsung apa yang disampaikan oleh guru lalu mempraktekannya jika salah akan mencoba lagi
4.Media yang paling saya sukai adalah video pembelajaran, seperti dari YouTube atau platform e-learning. Melalui video, saya bisa langsung melihat penjelasan visual, seperti diagram atau animasi, sekaligus mendengarkan penjelasan dari narator. Kombinasi ini memudahkan saya memahami materi dengan lebih cepat dan mendalam, terutama untuk konsep yang kompleks",Auditory
"1. Yang berkesan yaitu belajar dengan metode berdiskusi dengan teman
2. Bertanya Kepada teman yang sudah paham materi nya
3. Melihat vidio dan mendengar penjelasan dari teman yang sudah tau
4. Media vidio Karena kalau melihat vidio lebih paham dengan penjelasannya",Auditory
"1. pengalaman: pengalaman yang paling berkesan saat saya belajar adalah belajar bersama karena disitu kita bisa membagi pikiran pendapat dan lain lain saya suka belajar bersama

2. cara saya bisa memahami materi yang saya pelajari adalah dengan cara mendengarkan penjelasan dan praktek secara langsung dengerin musik juga siii trus sambil bacaaa

3. strategi metode yang saya gunakan saat saya belajar adalah mendengarkan dan membaca langkah' dan petunjuk 

4. media yang saya sukai hp, karena dengan hp kita bisa mendapatkan banyak informasi'",Auditory
"Awalnya, saya merasa sangat kesulitan memahami logika pemrograman, terutama bahasa pemrograman seperti C++ dan Java. Namun, setelah mengikuti beberapa latihan dan berusaha mengerjakan proyek kecil, saya mulai merasa ada kemajuan.

saya biasanya memulai dengan memahami teori dasar terlebih dahulu, seperti konsep algoritma, struktur data, dan logika pemrograman. Setelah itu, saya akan langsung menerapkan konsep-konsep tersebut dengan membuat program kecil.

Metode yang saya gunakan untuk memahami materi adalah learning by doing. Saya lebih suka langsung mempraktikkan materi yang telah dipelajari dengan menulis kode atau membangun aplikasi sederhana.

 Saya lebih suka video karena memungkinkan saya untuk melihat proses langsung, mulai dari penjelasan teori hingga penerapan kode.",Kinesthetic
"1.pengalaman belajar yang paling berkesan di hidup saya adalah ketika orang yang mempresentasikan atau mengajarkan sesuatu dapat menjelaskan efek positif dan negatif dari hal tersebut, contoh atau simulasi nyata jika kita menguasai hal tersebut dan menyertakan grafik yang berisi data contoh nya apakah hal tersebut dapat bertahan dalam jangka waktu yang lama, seberapa besar orang yang akan terbantu jika kita memperlajari hal tersebut. 

2.cara saya memahami suatu materi adalah dengan melakukan pengamatan,mendengarkan dari seorang praktisi, membuat, memodifikasi dan menguji coba apakah saya sudah berhasil menguasai materi tersebut atau tidak, jika belum maka saya akan mengulangi tahap tersebut dari melakukan pengamatan hingga menguji cobanya

3.saya memilih metode tersebut (nomor 2) karena saya jadi lebih mudah dan efisien dalam memahami materi tersebut

4.saya lebih suka belajar dengan media video karena biasanya didalam sebuah video saya dapat melihat cara seorang praktisi sedang menjelaskan dan mempraktekkan materi yang akan saya pelajari",Kinesthetic
"1. pengalaman belajar saya yang paling berkesan adalah pengalaman belajar metode praktek
2. dengan cara menanyakan kepada guru jika tidak paham dengan materi
3. teknik bertanya
4. belajar dengan memutar musik",Auditory
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat saya mengikuti ujian akhir semester. Saat itu, saya merasa sangat gugup karena mata kuliah yang saya ambil cukup sulit. Namun, setelah mempersiapkan diri dengan matang dan melalui proses belajar yang terstruktur, saya merasa puas dengan hasilnya. Rasanya sangat memuaskan ketika melihat nilai yang baik, karena saya tahu usaha saya selama ini membuahkan hasil.

Untuk memahami materi yang saya pelajari, saya sering menggunakan metode mengulang materi secara berkala. Saya memecah materi menjadi bagian-bagian kecil agar tidak merasa terbebani. Setiap kali belajar, saya memastikan untuk mencatat poin-poin penting dan mendiskusikannya dengan teman-teman agar lebih mudah dipahami. Pendekatan ini membantu saya memahami dengan lebih baik, karena saya dapat melihat materi dari berbagai sudut pandang.

Strategi pembelajaran yang saya gunakan adalah pembelajaran aktif dan kolaboratif. Saya lebih suka berdiskusi dengan teman-teman untuk mendalami topik tertentu, karena melalui diskusi, saya dapat mengajukan pertanyaan dan memperjelas konsep yang belum saya pahami. Selain itu, saya juga sering menggunakan soal latihan untuk menguji pemahaman saya, sehingga saya tahu sejauh mana saya menguasai materi yang telah dipelajari.

Media yang paling sering saya gunakan saat belajar adalah video pembelajaran online. Saya lebih suka media ini karena visual dan penjelasan yang diberikan sangat membantu dalam memahami konsep-konsep yang sulit. Selain itu, video memungkinkan saya untuk belajar kapan saja dan di mana saja, yang memberikan fleksibilitas dalam proses belajar. Dengan video, saya bisa mengulang materi dengan lebih mudah dan lebih cepat sesuai dengan kebutuhan saya.",Visual
"pengalaman belajar yang paling mengesankan adalah di saat saya membuat projek yang di berikan guru pembimbing kepada saya karena di situ kemampuan dan penjelasan dari guru pembimbing tadi di buktikan walaupun saya kadang kurang paham dengan materi yang di jelaskan tapi saya juga akan berusaha menyelasaikan tugas yang di berikan guru dengan baik 

cara saya memahami materi dengan cepat adalah dengan menjelaskannya secara langsung dan menggunakan media visual seperti layar proyektor karena dengan memberikan contoh materinya akan sangat mudah di pahami karena ada contoh cara penggunaanya,bagaimana caranya dan bagaimana penggunaan nya 

strategi pembelajaran yang sering saya gunakan adalah dengan cara mendengarkan dan melihat materi dengan jelas karena cukup dengan penjelasan yang jelas maka saya akan lebih mudah memahami materi yang di jelaskan oleh guru

media pembelajaran yang paling saya sukai dengan menggunakan layar proyektor karena dengan cara melihat cara/tutorial yang di berikan guru secara langsung membuat saya lebih mudah memahami materi karena dengan melihat apa yang di jelaskan guru menggunakan layar proyektor kita juga bisa melihat atau membuat contoh materi yang di jelaskan secara langsung dengan cara mengikuti penjelasan atau gambar yang muncul dari layar proyektor",Visual
"1. Pengalaman belajar saya yang berkesan yaitu ketika diberikan kesempatan untuk mencoba sesuatu, dan saya berhasil melakukannya dengan baik. Yang saya rasakan adanya rasa percaya diri untuk kedepannya, rasa bangga, dan senang tentunya.

2. Ketika saya mendapatkan materi dan saya belum paham hal yang saya lakukan yaitu bertanya kepada teman, lalu mencoba-coba sendiri. Jika cara tadi belum berhasil, maka saya akan bertanya kepada guru pengajar.

3. Metode yang saya gunakan untuk memahami materi yaitu mencobanya secara berulang hingga saya hafal cara-cara, dan fungsinya. Kenapa saya memilih metode mengulang?, karena menurut saya pribadi metode tersebut merupakan metode yang paling mudah diterapkan dan efisien kepada saya.

4. Media yang saya sukai ketika belajar yaitu YouTube dan Instagram. Alasan saya menyukai youtube karena hampir segala informasi ada di youtube. Dan alasan saya menyukai instagram yaitu karena banyak hal hal inovatif, dan informasi disana, terlebih kita bisa berinteraksi dengan orang lain",Kinesthetic
"1. Pengalaman belajar saya yang paling berkesan tidak terjadi saat saya di SMK, melainkan saat saya masih di SD. Waktu itu, saya mengikuti study tour ke salah satu museum dan saya sangat senang disana karena saya bisa melepas jenuh sekaligus belajar hal-hal baru yang menarik.

2. Saya mempelajari materi yang diberikan dengan cepat ketika diterangkan oleh guru. Karena saya dapat lebih baik menerima materi jika ada yang menjelaskannya kepada saya

3. Saya tidak ada metode sendiri untuk memahami materi-materi yang diberikan. Saya hanya mengingat apa yang diterangkan oleh guru. 

4. Media yang paling saya sukai yaitu video. Karena itu paling engaging dan saya cepat mengerti",Auditory
"
Pengalaman belajar yang paling berkesan bagi saya adalah saat mempelajari pemrograman web untuk pertama kali. Awalnya, saya kesulitan memahami dasar-dasarnya, tetapi setelah mencoba terus-menerus, saya berhasil membuat halaman web sederhana. Rasanya sangat menyenangkan.

Untuk memahami materi, saya biasanya memulai dengan membaca panduan dasar, kemudian langsung mempraktikkannya. Saya mencoba memahami konsep dengan memecahnya menjadi langkah-langkah kecil. Jika ada yang belum jelas, saya mencari penjelasan tambahan melalui video atau forum diskusi online.  


Saya menggunakan metode belajar berbasis proyek. Saya mencoba langsung membuat sesuatu yang sederhana, seperti aplikasi atau program kecil, sambil mempelajari teorinya. Metode ini membantu saya memahami materi lebih cepat karena saya belajar sambil praktik.  

Media yang paling sering saya gunakan adalah video tutorial dan artikel online. Video memudahkan saya memahami langkah-langkah secara visual, sedangkan artikel membantu saya mendalami teori. Keduanya sangat praktis dan mudah diakses kapan saja.  ",Kinesthetic
"1.mengerjakan tugas membuat web.karna bisa kreatif saat mendesain

2.bertanya teman yang sudah bisa

3.Peningkatan Keterampilan Berpikir,karena mengunakan fakta atau pengalaman sebagai bahan untuk memecahkan masalah.



4.hp atau komputer.karna mudah untuk mencari sesuatu",Kinesthetic
"1.Belajar bersama teman yang sudah paham dan lebih suka berdiskusi.
2.Saya lebih mudah paham jika mengerjakan bersama teman dalam arti menjelaskan apa yang dimaksud dengan pembelajaran/ tugas yang di berikan.
3.Teknik saya jika untuk memahami materi dengan berdiskusi dan saling sharing ilmu bersama teman karena bagi saya jika ada teman yang lebih bisa atau mendalami pembelajaran tersebut menjelaskan dan praktek nya jadi lebih paham.
4.Mungkin media saat ini yang saya suka i adalah hp karena benda tersebut mudah di bawa kemana” dan ada banyak fitur menarik seperti Google yang dapat membantu menjelaskan ataupun membantu pekerjaan kita.",Auditory
"Salah satu pengalaman belajar yang paling berkesan bagi saya adalah ketika mempersiapkan lomba debat antar sekolah. Saat itu, saya harus mempelajari berbagai isu nasional dan internasional dengan mendalam. Awalnya, saya merasa tertekan karena harus memahami materi yang sangat luas dalam waktu singkat. Namun, proses ini memberi saya kesempatan untuk meningkatkan kemampuan analisis dan berpikir kritis. Ketika berhasil memberikan argumen yang kuat di lomba, saya merasa sangat bangga dan percaya diri.

Untuk memahami materi, saya selalu memulai dengan membaca sumber utama seperti buku atau artikel yang relevan. Setelah itu, saya mencatat poin-poin penting menggunakan peta pikiran agar lebih mudah dipahami. Selain itu, saya sering berdiskusi dengan teman atau guru untuk mendapatkan sudut pandang baru. Langkah-langkah ini membantu saya memahami konsep dengan lebih baik dan aplikatif.

Metode yang sering saya gunakan adalah teknik belajar aktif, seperti membuat rangkuman, menjawab soal, dan berdiskusi. Saya memilih metode ini karena saya merasa lebih mudah mengingat materi melalui praktik dan diskusi daripada hanya membaca atau mendengar. Selain itu, dengan belajar aktif, saya dapat mengukur sejauh mana pemahaman saya terhadap materi yang dipelajari.

Media yang paling sering saya gunakan adalah internet, khususnya video pembelajaran dan artikel online. Alasan utama saya menggunakan media ini adalah karena aksesnya yang mudah dan fleksibel. Selain itu, video pembelajaran sering kali lebih interaktif dan membantu saya memahami materi secara visual. Internet juga memungkinkan saya menemukan informasi terbaru yang mendukung proses belajar saya.",Read/Write
"   belajar menggunakan komputer meng coding adalah yang terkesan karena saya tidak pernah sebelum nya belajar hal yang seperti ini ternyata meng coding membuat kepala pusing. 
  saya suka di jelas kan namun penjelas yang menjelaskan harus menarik dan tidak monoton dalam gaya bicara nya dan tidak terus tegang dan sepaneng dalam menjelaskan.
  ketika saya di jelas kan belum masuk kedalam diri saya say lebih baik melihat video yang ada di internet agar tidak bosan dan agar dapat di ulang ulang.
 media video dan ppt karena lebih nyaman bisa di putar kembali saat belum paham atau belum berhasil dalam mengerjakan sesuatu.",Visual
"1.Pengalaman Belajar yang paling berkesan adalah ketika saya dapat memahami dan mempraktekkan apa yang diajari oleh guru saya merasa bahagia dan semangat.
2.Cara Memahami materi bukanlah sekadar membaca atau menghafal, melainkan proses aktif mengkoneksikan informasi dengan konteks yang lebih luas. Langkah Pertama Saya Mencoba konsep materi tersubut, kedua saya mulai berdiskusi dengan guru atau teman , ketiga saya mencoba mempraktekkan materi tersebut dan belajar dari kesalahan 
3.Strategi pembelajaran modern menuntut fleksibilitas dan keragaman metode. Metode pembelajaran yang paling efektif adalah yang mampu mengakomodasi gaya belajar individual, menggabungkan pendekatan teoritis dengan praktik langsung. Metode pembelajaran berbasis projek
4.Media yang Saya sukai adalah dengan media video dan audio karena dengan melihat dan mendengar saya dapat memahami materi yang disampaikan.",Kinesthetic
"Pengalaman belajar yang paling berkesan menurut saya adalah saat pemateri menyampaikan dengan semangat, ceria dan ramah terhadap audiens. itu lebih berkesan menurut saya karena materi yang disampaikan jadi lebih mudah dimengerti dan tidak membuat bosan saya saat mendengarkannya atau menyimaknya.

Saya memahami materi dengan mencari pembahasan materi tersebut di youtube dengan penjelasan yang tidak rumit, dan dengan durasi video yang tidak terlalu panjang. Saya lebih mudah memahami dengan mendengarkan penjelasan dan contoh langsung dari materi yang disampaikan.

Metode yang sering saya gunakan hanya sederhana saja. Pertama mencari video pembahasan tentang materi tersebut di Youtube lalu jika sudah mulai paham mulai mencari soal soal di internet dan saya coba untuk mengerjakan soal soal itu sendiri.

Saya sering sekali menggunakan Youtube ketika belajar sesuatu. Melihat video video pembahasan di Youtube menurut saya lebih mudah dipahami karena penjelasannya tidak terlalu panjang dan memiliki contoh soal walau soal yang tidak terlalu susah, itu sangat membantu saya ketika belajar.",Auditory
"pengalaman belajar saya yang paling berkesan itu membuat wes karena di situ saya pertama kali mengenal bahasa pemrograman.Selain itu yang paling berkesan adalah pengalaman belajar ujian tulis saat masih duduk di bangku SMP karena pada saat itu saya belajar pagi,siang,malam karena itu juga Ujian terakhir sebelum saya masuk SMK dengan kurikulum merdeka yang tanpa ujian tulis.

langkah langkah atau pendekatan yang saya lakukan adalah dengan membaca terlebih dahulu materi itu.jika dengan membaca materi masih belum paham saya akan bertanya ke teman,guru untuk menjelaskan ke saya dengan jelas.Selain itu saya juga akan mencari di internet untuk memahami sebuah materi 

teknik yang saya gunakan untuk memahami materi yaitu dengan membaca materi terlebih dahulu atau melihat sebuah video materi sampai paham.Lalu jika materi itu sudah saya pahami saya akan menulis kan materi itu di buku tulis atau buku catatan agar saya lebih mudah mencari materi itu dan saya cepat untuk menghafal dan membaca materi itu.

media yang saya sukai  atau paling sering digunakan untuk belajar yaitu buku terlebih dahulu jika buku itu tidak mendukung saya akan menggunakan handphone dengan melihat video atau mencari di internet jika menggunakan keduanya tidak bisa juga saya bertanya ke guru agar lebih mudah saya terima dan saya pahami",Read/Write
"1.saya berkesan pada saat guru yang menjelaskan materi tidak kaku,ramah serta santai karena guru yang dekat dengan murid akan mempermudah penyampaian materi dan membuat nyaman antara guru dengan murid

2.saya memahami materi dengan cara mendengarkan guru yang menjelaskan materi setelah itu saya akan mencoba sendiri dan kalau sudah tidak tahu saya akan bertanya kepada teman teman yang sudah tau

3.saya memahami materi dengan cara memperhatikan saat guru menjelaskan dan memperhatikan saat guru mempraktekkan dan kalau masih tidak tahu saya akan bertanya kepada teman teman

4.saya lebih sering menggunakan google dan sebagainya karena lebih menjelaskan dengan jelas apa yang ingin saya ketahui dan mudah untuk mencari apa yang ingin saya ketahui ",Auditory
"Sebagai pelajar Informatika, saya sering merasa kewalahan dengan banyaknya hal baru yang harus dipelajari, mulai dari bahasa pemrograman hingga algoritma. Awalnya, banyak materi terasa sulit, tetapi pengalaman mengerjakan proyek aplikasi bersama teman-teman sejurusan memberi saya banyak pelajaran. Kami saling membantu dan belajar bersama untuk menyelesaikan masalah, yang membuat saya lebih paham dengan konsep-konsep sulit.

Untuk mengatasi kesulitan, saya mulai fokus pada praktik. Setiap kali belajar teori baru, saya langsung mencoba menulis kode atau membuat proyek kecil. Selain itu, saya menemukan bahwa media belajar yang efisien seperti platform belajar online (seperti Coursera, Udemy, dan YouTube) sangat membantu. Video tutorial dan kursus interaktif memberikan penjelasan yang lebih mudah dipahami, terutama untuk materi yang kompleks. Saya juga sering bergabung dalam forum atau grup diskusi di GitHub atau Stack Overflow, di mana saya bisa belajar dari pengalaman orang lain.

Dengan strategi ini, meski penuh tantangan, saya merasa lebih siap untuk menghadapi dunia teknologi, dengan pemahaman yang lebih dalam tentang cara teknologi bekerja dan cara terus berkembang.",Kinesthetic
"Pengalaman belajar paling berkesan adalah pada saat covid 19, saat itu pembelajaran daring dan kita harus mempelajari materi dari guru secara mandiri dari rumah dan hanya mengandalkan google untuk memahami materi yang sulit dari guru

Cara memahami Materi dengan cara menulis ringkasan materi dan membacanya atau melihat video video dari youtube untuk referensi dari materi materi yang sulit dan bertanya kepada teman apabali belum paham

untuk memahami materi metode strategi saya adalah melihat video dan membaca materi dengan cermat, dan terus di ulang ulang agar paham dengan materi yang saya baca

media yang saya gunakan adalah google karena di google saya dapat mencari informasi informasi yang saya butuhkan mengenai materi materi yang saya kurang paham   ",Read/Write
"Pengalaman belajar yang menurut saya berkesan adalah ketika saya membuat web atau aplikasi yang baru dipelajari. Itu adalah pengalaman yang berkesan karena dapat mempelajari hal baru, dan ketika tidak paham mengenai hal tsb, saya akan bertanya kepada teman yang sekiranya tahu masalah yang saya hadapi. Dan itu adalah pengalaman belajar yang menyenangkan.

Saya akan mudah memahami materi dengan cara melihat tutorial dan langkah-langkahnya.. Sebelum itu, saya akan melihat dulu apa yang akan disampaikan di materi, kemudian saya akan mempertimbangkan apakah saya bisa dengan mudah memahami materi tsb.

Strategi pembelajaran yang saya gunakan untuk memahami materi adalah dengan cara Strategi Pembelajaran Berbasis Projek. Saya memilih strategi tsb karena saya akan lebih mudah memahami projek yang dibuat di materi tsb.

Media yang paling saya sukai ketika belajar berupa media gambar dan juga media audiovisual. Saya memilih dua media itu karena saya akan lebih mudah memahami sebuah materi dengan kedua media belajar tsb.

Sekian Terimakasih 😁",Kinesthetic
"Pengalaman saya saat belajar sangat banyak sekali dimulai dari saya yang hanya ingin memasuki jurusan pplg ini hanya karena ingin mengerti cara menjalankan komputer dengan benar.

Saya kira jurusan ini tidak terlalu sulit ternyata sangatlah sulit bagi saya untuk memahami semua materi"" di jurusan ini, dari situlah saya mamiliki cara untuk memahami materi dengan bertanya tanya kepada guru saya dan teman teman saya yang paham tentang materi tersebut.

Saya juga memiliki metode belajar yaitu ketika diberikan tugas saya akan menunggu teman saya untuk mengerjakan terlebih dahulu, lalu saya akan melihat hasilnya dan mencobanya dengan bertanya"" apa saja elemen"" nya dan saya akan mengingat elemen"" tersebut dan menggunakan nya untuk belajar sendiri.

Saya menyukai media pembelajaran yang berbasis ilustrasi gambar yang menarik dan enak di pandang dengan mata,dan saya juga suka dengan menggunakan video juga.


",Visual
"saya terkesan saat materi yang saya pelajari dengan dibantu ibu dulu saat persiapan untuk try out SD, karena dengan metode pembelajaran seperti itu benar benar membuat peringkat saya meningkat jauh lebih pesat. dari yang awalnya saya di luar 10 besar, tiba tiba berada di peringkat 10, kemudian langsung di peringkat 5. namun sangat disayangkan sekali, karena try out ke 3 ditiadakan karena covid pada bulan maret 2020.

cara pemahaman materi saya lebih ke membacanya berulang ulang sampai paham, atau mungkin diimbangi dengan mempraktekkannya secara langsung. jika ada kesulitan, saya akan bertanya atau mencari informasi di internet, dan merangkai kembali semua hal yang saya temukan untuk memaksimalkan pemahaman.

strategi pembelajaran saya itu berubah ubah, kadang saya nyaman dan dapat fokus belajar jika berada di tempat sepi atau tidak ada yang mengganggu. gangguan gangguan kecil dapat mengalihkan konsentrasi, fokus saya jadi terganggu, makanya saya sedikit kesulitan jika belajar di rumah. walaupun saya menyukai tempat yang sunyi untuk belajar, saya tetap suka jika berada di sekitar orang orang dengan beragam tingkah lakunya, entah berisik ataupun tidak, saya tidak merasa terganggu, karena memang mereka tidak mengganggu saya. di setiap pembelajaran saya, saya suka jika sambil mendengarkan musik, karena itu dapat mengurangi stress karena pembelajaran.

Media yang paling sering saya gunakan untuk pembelajaran sesuai jurusan itu seperti perangkat keras laptop, komputer, hp. namun jika pembelajaran umum, saya mempelajarinya lewat bacaan, bukan bacaan buku pelajaran, karena saya lebih suka membaca novel, komik, dan juga medianya memang dapat berupa buku fisik ataupun ebook. media lainnya tetap berupa internet, atau bisa di bilang film, game, atau aplikasi belajar bahasa lain (seperti duolingo).",Read/Write
