Kalimat,Tipe
"Pengalaman belajar yang paling berkesan sering kali melibatkan momen di mana kita mendapatkan wawasan baru atau berhasil mengatasi tantangan yang sulit. Cara saya untuk memahami materi adalah dengan membaca atau mendengar dengan fokus, memecah materi menjadi bagian-bagian kecil, serta mencari pemahaman dasar. Metode yang biasanya saya pakai ada beberapa. Ada visual (dengan menggunakan diagram, peta konsep, atau gambar), pembelajaran aktif (belajar dengan praktik), serta teknik tanya jawab atau diskusi. Media yang saya gunakan pun ada beberapa. Saya biasanya menggunakan buku (baik buku cetak atau digital), video pembelajaran (YouTube atau Kursus Online), dan aplikasi interaktif (Quizlet, Duolingo, atau Khan Academy).",Visual
"Pengalaman belajar yang paling berkesan menurut saya adalah ketika ujian akhir kelas 9 dan ketika itu saya belajar sangat tekun hingga mendapatkan ranking pada akhir pembagian nilai dan saya merasa sangat senang sekali. Cara saya memahami materi adalah dengan mendengarkan dan memperhatikan penjelasan serta menganalisis materinya hingga paham. Strategi pembelajaran yang saya gunakan adalah dengan menonton video materi pembelajaran dan mendengarkan sampai saya paham. Jika saya sedang mengerjakan tugas, saya menggunakan metode mendengarkan musik. Media yang saya sering gunakan ketika belajar adalah Youtube, karena saya bisa memahami materi. Karena mendengarkan penjelasan dari video-video Youtube, saya merasa dapat lebih bisa memahami materi dengan menonton.",Auditory
"Pengalaman belajar yang berkesan buat saya adalah sambil mendengarkan musik. Yang saya rasakan adalah pikiran menjadi lebih rileks dan membuat fokus belajar. Saya memahami materi dengan cara membaca buku dan mencari artikel di internet. Strategi belajar yang biasanya saya terapkan adalah dengan menonton video, karena lebih mudah dipahami. Media yang sering saya gunakan adalah handphone dan buku. Menggunakan media handphone membuat saya lebih mudah untuk mencari materi secara detail, sedangkan media buku memudahkan saya untuk memahami materi dengan penjelasan yang singkat.",Visual
Pengalaman saya selama belajar terkadang kurang menyenangkan ketika menghadapi mata pelajaran yang kurang saya minati dan saya kurang suka jika metode pembelajarannya hanya dengan cara menulis. Saya lebih suka dijelaskan melalui lisan dengan ada gambaran di depan. Cara saya untuk memahami materi adalah dengan bertanya dan mendiskusikan materi tersebut dengan teman-teman saya dan melakukan searching di internet ataupun bertanya kepada AI. Strategi belajar yang sering saya lakukan adalah dengan mengeksplorasi sendiri dan mengingat kata kuncinya saja serta bertanya kepada teman-teman. Metode ini paling cocok dengan saya karna simple. Media yang sering saya gunakan adalah handphone. Karena dengan menggunakan handphone bisa searching dengan mudah walaupun hanya menggunakan internet.,Auditory
"Pengalaman belajar dengan menggunakan komputer untuk pertama kali di SD merupakan pengalaman paling berkesan untuk saya karena sejak saat itu saya menjadi suka mempelajari segala hal tentang komputer. Saat itu saya masih belajar menggambar di komputer dengan software yang cukup mudah untuk dipahami, perasaan saya pada waktu itu senang dan sedikit bingung.

Saya dapat memahami materi dengan memperhatikan penjelasan guru dan mengulangi penjelasan tersebut beberapa kali sehingga saya paham dengan sendirinya. Langkah-langkah yang saya lakukan untuk mencapai pemahaman tersebut yaitu dengan mengulangi materi yang diberikan oleh guru atau pengajar sehingga saya akan paham dengan materi yang disampaikan.

Untuk metode pembelajaran yang saya gunakan biasanya saya belajar sambil mendengarkan musik dan mencari tempat yang cukup sepi atau tenang seperti di kamar atau perpustakaan sehingga saya tidak terganggu dengan suara berisik. Menurut saya dengan metode tersebut lebih mudah untuk memahami suatu materi. Musik yang membuat tenang juga berpengaruh pada kualitas belajar kita.

Untuk media saya lebih memilih menggunakan buku dari pada menggunakan gadget karena dengan buku kita bisa mencatat kembali apa yang telah disampaikan oleh guru atau pengajar sedangkan saat menggunakan gadget cenderung untuk mencatat kembali materi yang disampaikan. Alasan saya menggunakan media tersebut karena lebih mudah untuk memahami materi.",Read/Write
"Pengalaman belajar yang paling berkesan adalah ketika belajar bersama teman dan saling berdiskusi. Saya dapat memahami materi yang telah saya pelajari dengan membacanya kembali atau memahaminya dengan seksama. Metode yang saya gunakan yaitu membaca berulang kali hingga memahami materi. Media yang sering saya gunakan adalah youtube, karena lebih mudah untuk dipahami.",Read/Write
"Pengalaman belajar paling berkesan yaitu pada saat saya belajar dengan teman teman. Setelah saya membaca buku terkadang ada sesuatu yang belum saya pahami, maka dari itu saya selalu berdiskusi untuk mendapat jawaban dari setiap pertanyaan-pertanyaan saya. Biasanya banyak pendapat atau jawaban masuk dari teman teman yang berbeda-beda, itu yang membuat seru karena kita jadi bisa mencari jawaban mana yang benar untuk pertanyaan itu.

Langkah langkah yang saya lakukan untuk mecapai pemahaman tersebut adalah dengan cara menulis materi tersebut secara berulang dan membacanya kembali. Terkadang jika saya malas untuk menulis, saya menonton video dari internet. 

Metode yang saya gunakan biasanya setelah saya menulis, dan membaca saya mempraktekkan langsung apa yang saya baca tadi. Saya juga menonton jika saya tidak dapat melakukan kegiatan praktek tersebut.

Media pembelajaran yang sering saya gunakan itu sederhana. Misalnya gambar, termasuk foto, lukisan/gambar, dan sketsa.",Read/Write
"Pengalaman paling berkesan di SMK jurusan RPL adalah saat mempelajari Java, khususnya konsep OOP. Awalnya sulit, tetapi proyek membuat aplikasi sederhana membantu saya memahami penerapannya. Ketika berhasil menyelesaikan proyek, saya merasa sangat puas dan bangga.

Saya memahami materi dengan membaca modul, mencoba menulis kode langsung, dan mencari solusi jika ada error melalui forum atau diskusi. Trial-and-error sangat membantu memperdalam pemahaman saya.

Saya belajar sambil praktik dengan menulis kode langsung. Selain itu, saya membuat flowchart untuk memvisualisasikan alur program agar lebih mudah memahami konsep. Metode ini efektif karena langsung ke inti materi.

Media yang paling sering saya gunakan adalah tutorial video di YouTube dan platform belajar daring. Video memberi panduan langkah demi langkah, sedangkan IDE seperti NetBeans membantu saya langsung mempraktikkan apa yang dipelajari.",Kinesthetic
"Salah satu pengalaman belajar saya yang berkesan adalah mempelajari bagaimana cara kerja dari laravel. Cara saya memahami materi tersebut adalah dangan melihat video penjelassan materi tersebut, melihat tutorial cara kerjanya, dan bertanya pada orang yang ahli. Strategi yang saya gunakan adalah mencoba-coba hal tersebut, melihat proyek proyek yang sudah jadi, serta belajar dari kesalahan. Media yang saya gunakan adalah youtube, karena di youtube dapat melihat apa yang kita pelajari dan mendengarkan penjelasan.",Kinesthetic
"Pengalaman Belajar Saya yang paling berkesan yaitu mempelajari sebuah materi dengan video, lalu saya pelajari materi yang ada di video tersebut dan saya mencoba mengingat materi tersebut dan mencoba praktek dan berhasil.

Cara Belajar yang saya terapkan yaitu menonton video youtube atau mempelajari materi dari sebuah website belajar yang materinya sangat lengkap dan mudah dipahami. Lalu saya praktek sesuai dengan video yang saya pelajari.

Alasan saya memilih strategi belajar menonton video yaitu agar saya mudah paham dan gampang mengingatnya.

Media belajar yang  saya pakai yaitu handphone dan buku. Saya memilih itu karena gampang di ingat dan sangat mudah dipahami.",Visual
"Sejujurnya tidak ada pengalaman belajar yang berkesan buat saya. Saya lebih memahami materi melalui mendengarkan. Saya fokus pada sumber suara, memberikan perhatian penuh, mencatat poin penting, dan mengulang materi dengan mendengarkan kembali atau berdiskusi. Langkah ini membantu memperkuat pemahaman saya. Strategi belajar yang efektif bagi saya adalah dengan cara mendengarkan dan melihat langsung apa yang disampaikan oleh guru lalu mempraktekannya. Jika salah, maka saya akan mencobanya lagi. Media yang paling saya sukai adalah video pembelajaran, seperti dari YouTube atau platform e-learning. Melalui video, saya bisa langsung melihat penjelasan visual, seperti diagram atau animasi, sekaligus mendengarkan penjelasan dari narator. Kombinasi ini memudahkan saya memahami materi dengan lebih cepat dan mendalam, terutama untuk konsep yang kompleks",Auditory
"Pengalaman belajar yang berkesan yaitu belajar dengan metode berdiskusi dengan teman. Cara saya memahami materi adalah dengan bertanya kepada teman yang sudah paham materinya. Strategi belajar yang saya lakukan adalah dengan melihat video dan mendengar penjelasan dari teman yang sudah tahu. Media yang sering saya gunakan adalah video, karena kalau melihat video lebih paham dengan penjelasannya.",Auditory
"Pengalaman belajar yang paling berkesan bagi saya adalah saat saya belajar bersama, karena disitu kita bisa membagi pikiran pendapat dan lain-lain. Saya suka belajar bersama. Cara saya bisa memahami materi yang saya pelajari adalah dengan cara mendengarkan penjelasan dan praktek secara langsung. Selain itu, saya juga suka belajar dengan mendengarkan musik lalu sambil baca. Strategi metode yang saya gunakan saat saya belajar adalah mendengarkan dan membaca langkah-langkah dan petunjuk. Media yang saya sukai hp, karena dengan hp kita bisa mendapatkan banyak informasi.",Auditory
"Awalnya, saya merasa sangat kesulitan memahami logika pemrograman, terutama bahasa pemrograman seperti C++ dan Java. Namun, setelah mengikuti beberapa latihan dan berusaha mengerjakan proyek kecil, saya mulai merasa ada kemajuan.

Saya biasanya memulai dengan memahami teori dasar terlebih dahulu, seperti konsep algoritma, struktur data, dan logika pemrograman. Setelah itu, saya akan langsung menerapkan konsep-konsep tersebut dengan membuat program kecil.

Metode yang saya gunakan untuk memahami materi adalah learning by doing. Saya lebih suka langsung mempraktikkan materi yang telah dipelajari dengan menulis kode atau membangun aplikasi sederhana.

Saya lebih suka video karena memungkinkan saya untuk melihat proses langsung, mulai dari penjelasan teori hingga penerapan kode.",Kinesthetic
"Pengalaman belajar yang paling berkesan di hidup saya adalah ketika orang yang mempresentasikan atau mengajarkan sesuatu dapat menjelaskan efek positif dan negatif dari hal tersebut, contoh atau simulasi nyata jika kita menguasai hal tersebut dan menyertakan grafik yang berisi data. Contohnya apakah hal tersebut dapat bertahan dalam jangka waktu yang lama, seberapa besar orang yang akan terbantu jika kita memperlajari hal tersebut. 

Cara saya memahami suatu materi adalah dengan melakukan pengamatan, mendengarkan dari seorang praktisi, membuat, memodifikasi dan menguji coba apakah saya sudah berhasil menguasai materi tersebut atau tidak. Jika belum maka saya akan mengulangi tahap tersebut dari melakukan pengamatan hingga menguji cobanya.

Saya memilih metode dari paragraf yang sudah saya jelaskan sebelumnya, karena saya jadi lebih mudah dan efisien dalam memahami materi tersebut.

Saya lebih suka belajar dengan media video karena biasanya di dalam sebuah video saya dapat melihat cara seorang praktisi sedang menjelaskan dan mempraktekkan materi yang akan saya pelajari.",Kinesthetic
Pengalaman belajar saya yang paling berkesan adalah pengalaman belajar menggunakan metode praktek. Cara saya memahami materi adalah dengan cara menanyakan kepada guru. Strategi belajar yang saya suka adalah dengan teknik bertanya. Media belajar yang saya suka adalah dengan memutar musik.,Auditory
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat saya mengikuti ujian akhir semester. Saat itu, saya merasa sangat gugup karena pelajarannya cukup sulit. Namun, setelah mempersiapkan diri dengan matang dan melalui proses belajar yang terstruktur, saya merasa puas dengan hasilnya. Rasanya sangat memuaskan ketika melihat nilai yang baik, karena saya tahu usaha saya selama ini membuahkan hasil.

Untuk memahami materi yang saya pelajari, saya sering menggunakan metode mengulang materi secara berkala. Saya memecah materi menjadi bagian-bagian kecil agar tidak merasa terbebani. Setiap kali belajar, saya memastikan untuk mencatat poin-poin penting dan mendiskusikannya dengan teman-teman agar lebih mudah dipahami. Pendekatan ini membantu saya memahami dengan lebih baik, karena saya dapat melihat materi dari berbagai sudut pandang.

Strategi pembelajaran yang saya gunakan adalah pembelajaran aktif dan kolaboratif. Saya lebih suka berdiskusi dengan teman-teman untuk mendalami topik tertentu, karena melalui diskusi, saya dapat mengajukan pertanyaan dan memperjelas konsep yang belum saya pahami. Selain itu, saya juga sering menggunakan soal latihan untuk menguji pemahaman saya, sehingga saya tahu sejauh mana saya menguasai materi yang telah dipelajari.

Media yang paling sering saya gunakan saat belajar adalah video pembelajaran online. Saya lebih suka media ini karena visual dan penjelasan yang diberikan sangat membantu dalam memahami konsep-konsep yang sulit. Selain itu, video memungkinkan saya untuk belajar kapan saja dan di mana saja, yang memberikan fleksibilitas dalam proses belajar. Dengan video, saya bisa mengulang materi dengan lebih mudah dan lebih cepat sesuai dengan kebutuhan saya.",Visual
"Pengalaman belajar yang paling mengesankan adalah di saat saya membuat projek yang di berikan guru pembimbing kepada saya karena di situ kemampuan dan penjelasan dari guru pembimbing tadi di buktikan. Walaupun saya kadang kurang paham dengan materi yang di jelaskan tapi saya juga akan berusaha menyelesaikan tugas yang di berikan guru dengan baik.

Cara saya memahami materi dengan cepat adalah dengan menjelaskannya secara langsung dan menggunakan media visual seperti layar proyektor karena dengan memberikan contoh materinya akan sangat mudah dipahami karena ada contoh cara penggunaanya, bagaimana caranya, dan bagaimana penggunaannya. 

Strategi pembelajaran yang sering saya gunakan adalah dengan cara mendengarkan dan melihat materi dengan jelas karena cukup dengan penjelasan yang jelas maka saya akan lebih mudah memahami materi yang dijelaskan oleh guru.

Media pembelajaran yang paling saya sukai dengan menggunakan layar proyektor karena dengan cara melihat cara atau tutorial yang di berikan guru secara langsung membuat saya lebih mudah memahami materi karena dengan melihat apa yang dijelaskan guru menggunakan layar proyektor kita juga bisa melihat atau membuat contoh materi yang di jelaskan secara langsung dengan cara mengikuti penjelasan atau gambar yang muncul dari layar proyektor.",Visual
"Pengalaman belajar saya yang berkesan yaitu ketika diberikan kesempatan untuk mencoba sesuatu, dan saya berhasil melakukannya dengan baik. Yang saya rasakan adalah adanya rasa percaya diri untuk kedepannya, rasa bangga, dan senang tentunya.

Ketika saya mendapatkan materi dan saya belum paham, hal yang saya lakukan yaitu bertanya kepada teman, lalu mencoba-coba sendiri. Jika cara tadi belum berhasil, maka saya akan bertanya kepada guru pengajar.

Metode yang saya gunakan untuk memahami materi yaitu mencobanya secara berulang hingga saya hafal cara-cara, dan fungsinya. Kenapa saya memilih metode mengulang? Karena menurut saya pribadi metode tersebut merupakan metode yang paling mudah diterapkan dan efisien kepada saya.

Media yang saya sukai ketika belajar yaitu YouTube dan Instagram. Alasan saya menyukai youtube karena hampir segala informasi ada di youtube. Dan alasan saya menyukai instagram yaitu karena banyak hal hal inovatif, dan informasi disana, terlebih kita bisa berinteraksi dengan orang lain",Kinesthetic
"Pengalaman belajar saya yang paling berkesan tidak terjadi saat saya di SMK, melainkan saat saya masih di SD. Waktu itu, saya mengikuti study tour ke salah satu museum dan saya sangat senang di sana karena saya bisa melepas jenuh sekaligus belajar hal-hal baru yang menarik.

Saya mempelajari materi yang diberikan dengan cepat ketika diterangkan oleh guru. Karena saya dapat lebih baik menerima materi jika ada yang menjelaskannya kepada saya

Saya tidak ada metode sendiri untuk memahami materi-materi yang diberikan. Saya hanya mengingat apa yang diterangkan oleh guru. 

Media yang paling saya sukai yaitu video. Karena itu paling engaging dan saya cepat mengerti.",Auditory
"
Pengalaman belajar yang paling berkesan bagi saya adalah saat mempelajari pemrograman web untuk pertama kali. Awalnya, saya kesulitan memahami dasar-dasarnya, tetapi setelah mencoba terus-menerus, saya berhasil membuat halaman web sederhana. Rasanya sangat menyenangkan.

Untuk memahami materi, saya biasanya memulai dengan membaca panduan dasar, kemudian langsung mempraktikkannya. Saya mencoba memahami konsep dengan memecahnya menjadi langkah-langkah kecil. Jika ada yang belum jelas, saya mencari penjelasan tambahan melalui video atau forum diskusi online.  

Saya menggunakan metode belajar berbasis proyek. Saya mencoba langsung membuat sesuatu yang sederhana, seperti aplikasi atau program kecil, sambil mempelajari teorinya. Metode ini membantu saya memahami materi lebih cepat karena saya belajar sambil praktik.  

Media yang paling sering saya gunakan adalah video tutorial dan artikel online. Video memudahkan saya memahami langkah-langkah secara visual, sedangkan artikel membantu saya mendalami teori. Keduanya sangat praktis dan mudah diakses kapan saja.",Kinesthetic
"Pengalaman belajar yang berkesan buat saya adalah mengerjakan tugas membuat web. Karena saya bisa kreatif saat mendesain. Cara saya memahami materi dengan bertanya pada teman yang sudah bisa. Strategi belajar yang sering saya gunakan yaitu dengan peningkatan keterampilan berpikir, karena mengunakan fakta atau pengalaman sebagai bahan untuk memecahkan masalah. Media belajar yang sering saya gunakan adalah hp atau komputer, karena mudah untuk mencari sesuatu.",Kinesthetic
"Pengalaman belajar paling berkesan buat saya adalah belajar bersama teman yang sudah paham dan lebih suka berdiskusi. Saya lebih mudah paham jika mengerjakan bersama teman, dalam arti menjelaskan apa yang dimaksud dengan pembelajaran atau tugas yang diberikan. Teknik saya jika untuk memahami materi dengan berdiskusi dan saling sharing ilmu bersama teman karena bagi saya jika ada teman yang lebih bisa atau mendalami pembelajaran tersebut menjelaskan dan praktek nya jadi lebih paham. Mungkin media saat ini yang saya sukai adalah hp karena benda tersebut mudah di bawa kemana-mana dan ada banyak fitur menarik seperti Google yang dapat membantu menjelaskan ataupun membantu pekerjaan kita.",Auditory
"Salah satu pengalaman belajar yang paling berkesan bagi saya adalah ketika mempersiapkan lomba debat antar sekolah. Saat itu, saya harus mempelajari berbagai isu nasional dan internasional dengan mendalam. Awalnya, saya merasa tertekan karena harus memahami materi yang sangat luas dalam waktu singkat. Namun, proses ini memberi saya kesempatan untuk meningkatkan kemampuan analisis dan berpikir kritis. Ketika berhasil memberikan argumen yang kuat di lomba, saya merasa sangat bangga dan percaya diri.

Untuk memahami materi, saya selalu memulai dengan membaca sumber utama seperti buku atau artikel yang relevan. Setelah itu, saya mencatat poin-poin penting menggunakan peta pikiran agar lebih mudah dipahami. Selain itu, saya sering berdiskusi dengan teman atau guru untuk mendapatkan sudut pandang baru. Langkah-langkah ini membantu saya memahami konsep dengan lebih baik dan aplikatif.

Metode yang sering saya gunakan adalah teknik belajar aktif, seperti membuat rangkuman, menjawab soal, dan berdiskusi. Saya memilih metode ini karena saya merasa lebih mudah mengingat materi melalui praktik dan diskusi daripada hanya membaca atau mendengar. Selain itu, dengan belajar aktif, saya dapat mengukur sejauh mana pemahaman saya terhadap materi yang dipelajari.

Media yang paling sering saya gunakan adalah internet, khususnya video pembelajaran dan artikel online. Alasan utama saya menggunakan media ini adalah karena aksesnya yang mudah dan fleksibel. Selain itu, video pembelajaran sering kali lebih interaktif dan membantu saya memahami materi secara visual. Internet juga memungkinkan saya menemukan informasi terbaru yang mendukung proses belajar saya.",Read/Write
"Menggunakan komputer untuk meng-coding adalah yang terkesan karena saya tidak pernah sebelum nya belajar hal yang seperti ini. Ternyata meng-coding membuat kepala pusing. Saya suka dijelaskan namun penjelas yang menjelaskan harus menarik dan tidak monoton dalam gaya bicaranya dan tidak terus tegang dan spaneng dalam menjelaskan. Ketika saya dijelaskan belum masuk ke dalam diri saya, saya lebih baik melihat video yang ada di internet agar tidak bosan dan agar dapat di ulang-ulang. Media yang sering saya pakai itu video dan ppt karena lebih nyaman bisa di putar kembali saat belum paham atau belum berhasil dalam mengerjakan sesuatu.",Visual
"Pengalaman Belajar yang paling berkesan adalah ketika saya dapat memahami dan mempraktekkan apa yang diajari oleh guru, saya merasa bahagia dan semangat. Cara memahami materi bukanlah sekadar membaca atau menghafal, melainkan proses aktif mengkoneksikan informasi dengan konteks yang lebih luas. Langkah pertama saya mencoba konsep materi tersebut. Kedua saya mulai berdiskusi dengan guru atau teman. Ketiga saya mencoba mempraktekkan materi tersebut dan belajar dari kesalahan. Strategi pembelajaran modern menuntut fleksibilitas dan keragaman metode. Metode pembelajaran yang paling efektif adalah yang mampu mengakomodasi gaya belajar individual, menggabungkan pendekatan teoritis dengan praktik langsung. Metode pembelajaran yang saya suka berbasis projek. Media yang saya sukai adalah dengan media video dan audio karena dengan melihat dan mendengar saya dapat memahami materi yang disampaikan.",Kinesthetic
"Pengalaman belajar yang paling berkesan menurut saya adalah saat pemateri menyampaikan dengan semangat, ceria dan ramah terhadap audiens. itu lebih berkesan menurut saya karena materi yang disampaikan jadi lebih mudah dimengerti dan tidak membuat bosan saya saat mendengarkannya atau menyimaknya.

Saya memahami materi dengan mencari pembahasan materi tersebut di youtube dengan penjelasan yang tidak rumit, dan dengan durasi video yang tidak terlalu panjang. Saya lebih mudah memahami dengan mendengarkan penjelasan dan contoh langsung dari materi yang disampaikan.

Metode yang sering saya gunakan hanya sederhana saja. Pertama mencari video pembahasan tentang materi tersebut di Youtube lalu jika sudah mulai paham mulai mencari soal-soal di internet dan saya coba untuk mengerjakan soal soal itu sendiri.

Saya sering sekali menggunakan Youtube ketika belajar sesuatu. Melihat video video pembahasan di Youtube menurut saya lebih mudah dipahami karena penjelasannya tidak terlalu panjang dan memiliki contoh soal walau soal yang tidak terlalu susah, itu sangat membantu saya ketika belajar.",Auditory
"Pengalaman belajar saya yang paling berkesan itu membuat web, karena di situ saya pertama kali mengenal bahasa pemrograman.Selain itu yang paling berkesan adalah pengalaman belajar ujian tulis saat masih duduk di bangku SMP karena pada saat itu saya belajar pagi, siang, malam karena itu juga Ujian terakhir sebelum saya masuk SMK dengan kurikulum merdeka yang tanpa ujian tulis.

Langkah langkah atau pendekatan yang saya lakukan adalah dengan membaca terlebih dahulu materi itu.jika dengan membaca materi masih belum paham saya akan bertanya ke teman atau guru untuk menjelaskan ke saya dengan jelas. Selain itu saya juga akan mencari di internet untuk memahami sebuah materi.

Teknik yang saya gunakan untuk memahami materi yaitu dengan membaca materi terlebih dahulu atau melihat sebuah video materi sampai paham. Lalu jika materi itu sudah saya pahami saya akan menuliskan materi itu di buku tulis atau buku catatan agar saya lebih mudah mencari materi itu dan saya cepat untuk menghafal dan membaca materi itu.

Media yang saya sukai  atau paling sering digunakan untuk belajar yaitu buku terlebih dahulu. Jika buku itu tidak mendukung saya akan menggunakan handphone dengan melihat video atau mencari di internet. Jika menggunakan keduanya tidak bisa juga, saya akan bertanya ke guru agar lebih mudah saya terima dan saya pahami.",Read/Write
"Pengalaman belajar saya yang berkesan adalah pada saat guru yang menjelaskan materi tidak kaku, ramah, serta santai karena guru yang dekat dengan murid akan mempermudah penyampaian materi dan membuat nyaman antara guru dengan murid.

Saya memahami materi dengan cara mendengarkan guru yang menjelaskan materi setelah itu saya akan mencoba sendiri dan kalau sudah tidak tahu saya akan bertanya kepada teman teman yang sudah tahu.

Saya memahami materi dengan cara memperhatikan saat guru menjelaskan dan memperhatikan saat guru mempraktekkan dan kalau masih tidak tahu saya akan bertanya kepada teman-teman.

Saya lebih sering menggunakan google dan sebagainya karena lebih menjelaskan dengan jelas apa yang ingin saya ketahui dan mudah untuk mencari apa yang ingin saya ketahui.",Auditory
"Sebagai pelajar Informatika, saya sering merasa kewalahan dengan banyaknya hal baru yang harus dipelajari, mulai dari bahasa pemrograman hingga algoritma. Awalnya, banyak materi terasa sulit, tetapi pengalaman mengerjakan proyek aplikasi bersama teman-teman sejurusan memberi saya banyak pelajaran. Kami saling membantu dan belajar bersama untuk menyelesaikan masalah, yang membuat saya lebih paham dengan konsep-konsep sulit.

Untuk mengatasi kesulitan, saya mulai fokus pada praktik. Setiap kali belajar teori baru, saya langsung mencoba menulis kode atau membuat proyek kecil. Selain itu, saya menemukan bahwa media belajar yang efisien seperti platform belajar online (seperti Coursera, Udemy, dan YouTube) sangat membantu. Video tutorial dan kursus interaktif memberikan penjelasan yang lebih mudah dipahami, terutama untuk materi yang kompleks. Saya juga sering bergabung dalam forum atau grup diskusi di GitHub atau Stack Overflow, di mana saya bisa belajar dari pengalaman orang lain.

Dengan strategi ini, meski penuh tantangan, saya merasa lebih siap untuk menghadapi dunia teknologi, dengan pemahaman yang lebih dalam tentang cara teknologi bekerja dan cara terus berkembang.",Kinesthetic
"Pengalaman belajar paling berkesan adalah pada saat covid 19. Saat itu pembelajaran daring dan kita harus mempelajari materi dari guru secara mandiri dari rumah dan hanya mengandalkan google untuk memahami materi yang sulit dari guru.

Cara memahami materi saya adalah dengan cara menulis ringkasan materi dan membacanya atau melihat video-video dari youtube untuk referensi dari materi-materi yang sulit dan bertanya kepada teman apabila belum paham.

Untuk memahami materi, metode strategi saya adalah melihat video dan membaca materi dengan cermat, dan terus di ulang-ulang agar paham dengan materi yang saya baca.

Media yang saya gunakan adalah google karena di google saya dapat mencari informasi-informasi yang saya butuhkan mengenai materi-materi yang saya kurang paham.",Read/Write
"Pengalaman belajar yang menurut saya berkesan adalah ketika saya membuat web atau aplikasi yang baru dipelajari. Itu adalah pengalaman yang berkesan karena dapat mempelajari hal baru, dan ketika tidak paham mengenai hal tsb, saya akan bertanya kepada teman yang sekiranya tahu masalah yang saya hadapi. Dan itu adalah pengalaman belajar yang menyenangkan.

Saya akan mudah memahami materi dengan cara melihat tutorial dan langkah-langkahnya.. Sebelum itu, saya akan melihat dulu apa yang akan disampaikan di materi, kemudian saya akan mempertimbangkan apakah saya bisa dengan mudah memahami materi tersebut.

Strategi pembelajaran yang saya gunakan untuk memahami materi adalah dengan cara strategi pembelajaran berbasis projek. Saya memilih strategi tersebut karena saya akan lebih mudah memahami projek yang dibuat di materi tersebut.

Media yang paling saya sukai ketika belajar berupa media gambar dan juga media audiovisual. Saya memilih dua media itu karena saya akan lebih mudah memahami sebuah materi dengan kedua media belajar tersebut.",Kinesthetic
"Pengalaman saya saat belajar sangat banyak sekali dimulai dari saya yang hanya ingin memasuki jurusan pplg ini hanya karena ingin mengerti cara menjalankan komputer dengan benar.

Saya kira jurusan ini tidak terlalu sulit, ternyata sangatlah sulit bagi saya untuk memahami semua materi di jurusan ini, dari situlah saya memiliki cara untuk memahami materi dengan bertanya-tanya kepada guru saya dan teman teman saya yang paham tentang materi tersebut.

Saya juga memiliki metode belajar yaitu ketika diberikan tugas saya akan menunggu teman saya untuk mengerjakan terlebih dahulu, lalu saya akan melihat hasilnya dan mencobanya dengan bertanya-tanya apa saja elemen-elemennya dan saya akan mengingat elemen-elemen tersebut dan menggunakan nya untuk belajar sendiri.

Saya menyukai media pembelajaran yang berbasis ilustrasi gambar yang menarik dan enak di pandang dengan mata,dan saya juga suka dengan menggunakan video juga.",Visual
"Saya terkesan saat materi yang saya pelajari dengan dibantu ibu dulu saat persiapan untuk try out SD, karena dengan metode pembelajaran seperti itu benar-benar membuat peringkat saya meningkat jauh lebih pesat. Dari yang awalnya saya di luar 10 besar, tiba tiba berada di peringkat 10, kemudian langsung di peringkat 5. Namun sangat disayangkan sekali, karena try out ke 3 ditiadakan karena covid pada bulan maret 2020.

Cara pemahaman materi saya lebih ke membacanya berulang-ulang sampai paham, atau mungkin diimbangi dengan mempraktekkannya secara langsung. Jika ada kesulitan, saya akan bertanya atau mencari informasi di internet, dan merangkai kembali semua hal yang saya temukan untuk memaksimalkan pemahaman.

Strategi pembelajaran saya itu berubah ubah. Kadang saya nyaman dan dapat fokus belajar jika berada di tempat sepi atau tidak ada yang mengganggu. Gangguan-gangguan kecil dapat mengalihkan konsentrasi, fokus saya jadi terganggu, makanya saya sedikit kesulitan jika belajar di rumah. Walaupun saya menyukai tempat yang sunyi untuk belajar, saya tetap suka jika berada di sekitar orang-orang dengan beragam tingkah lakunya, entah berisik ataupun tidak, saya tidak merasa terganggu, karena memang mereka tidak mengganggu saya. Di setiap pembelajaran saya, saya suka jika sambil mendengarkan musik, karena itu dapat mengurangi stress karena pembelajaran.

Media yang paling sering saya gunakan untuk pembelajaran sesuai jurusan itu seperti perangkat keras laptop, komputer, hp. Namun jika pembelajaran umum, saya mempelajarinya lewat bacaan, bukan bacaan buku pelajaran, karena saya lebih suka membaca novel, komik, dan juga medianya memang dapat berupa buku fisik ataupun e-book. Media lainnya yang saya pakai tetap berupa internet, atau bisa di bilang film, game, atau aplikasi belajar bahasa lain (seperti duolingo).",Read/Write
"Pengalaman belajar yang paling berkesan adalah ....Tidak Ada.Tidak Ada. Cara saya untuk memahami materi adalah dengan melihat progres teman dan bertanya kepada teman yang sudah paham. Karena jika bertanya dan melihat hasil yang sudah benar dan bertanya maka akan lebih mudah memahami materi  yang disampaikan. Strategi pembelajaran saya adalah melihat dan mempraktikkan, karena dengan begitu saya bisa lebih mudah memahami materi yang disampaikan. Media yang sering saya pakai adalah youtube, menulis, dan melakukan.",Kinesthetic
