Kalimat,Tipe
"          Pengalaman belajar yang paling menyenangkan adalah saat mulai belajar membuat game menggunakan Consturc 3. Saya merasa sangat senang belajar yang saya sukai.                                           

          Saya menonton video pembahasan tentang materi tersebut dan memninta bantuan ke AI(Chat.Gpt), unruk dirangkumkan dan saya akan mencatat ulang di buku tulis.

          Dengan metode visual dan suara, serta mecatat ulang materi ke buku tulis, serta membaca dan mengingatnya dengan bahasa sendiri atau dapat membuat cerita dengan materi tersebut

          Media audiovisual, Media interaktif (VR/AR). Karena saya dapat mudah memahami dengan melihat gambar/video dan dijelaskan dengan audio serta saya dapat lebih mudah memahaminya dengan berinteraksi secara langsung.",Visual
"Pengalaman Belajar yang Paling Berkesan
Salah satu pengalaman belajar yang paling berkesan bagi saya adalah saat pertama kali belajar coding secara otodidak. Waktu itu, saya tertarik membuat program sederhana setelah melihat teman mengerjakan sesuatu yang terlihat kompleks tetapi keren di laptopnya. Saya memulai dengan mencari artikel-artikel dasar tentang coding dan mencoba memahami logika di balik bahasa pemrograman. Awalnya, saya merasa bingung dan sering frustrasi karena banyak istilah baru yang sulit dipahami. Namun, ketika akhirnya berhasil membuat program sederhana, saya merasa puas dan bangga, seolah semua kerja keras terbayar lunas.

Cara Memahami Materi
Untuk memahami materi baru, saya biasanya memulai dengan membaca artikel atau dokumentasi. Saya suka belajar dengan pendekatan ""coba-coba"" karena dengan mempraktikkan langsng, saya bisa melihat hasilnya secara nyata. Jika menemui kendala, saya mencari solusi dari artikel lain atau menonton tutorial di YouTube. Biasanya, saya memilih video yang memberikan penjelasan dengan contoh visual karena lebih mudah dipahami. Jika semua usaha itu belum cukup, saya tak ragu bertanya kepada seseorang yang lebih ahli, terutama teman atau komunitas online.

Strategi Pembelajaran
Strategi yang saya gunakan adalah memecah materi menjadi bagian-bagian kecil yang lebih mudah dipahami. Saya belajar dengan cara mencoba, membuat kesalahan, lalu belajar dari kesalahan tersebut. Hal ini sangat efetif karena saya langsung terlibat dengan materi yang saya pelajari, bukan hanya teori saja. Saya memilih metode ini karena saya percaya bahwa pengalaman langsung lebih mudah diingat daripada hanya membaca atau mendengar. Selain itu, saya sering membuat catatan kecil untuk mencatat hal-hal penting agar bisa diulang kembali jika lupa.

Media yang Digunakan
Media belajar favoit saya adalah kombinasi visual dan teks. Saya suka menonton tutorial di YouTube karena saya bisa melihat langkah-langkah yang dilakukan secara nyata. Selain itu, saya juga suka membaca artikel atau dokumentasi resmi karena biasanya lebih detail. Kombinasi ini sangat membantu saya, terutama saat belajar hal teknis seperti coding atau penggunaan software tertentu. Dengan media visual, saya bisa meniru apa yang dilihat, sementara dengan teks, saya bisa lebih memahami konsepnya secara mendalam. Cara ini membuat saya merasa lebih percaya diri untuk mengaplikasikan apa yang sudah dipelajari.",Kinesthetic
"      Cara belajar yang paling berkesan bagi saya adalah melihat guru/orang lain memperagakannya, perasaan saya senang. 

       Saya bisa memahami materi jika ada yang langsung memperagakan atau memberi contoh dan saya bisa bertanya jika saya tidak bisa. 

        Strategi saya untuk memahami materi dengan mungkin melihat orang lain memperagakannya. 

         Saya suka dengan media belajar dengan buku bisa juga dengan  HP, alasan saya jika dengan buku saya mudah bisa menjawab karena kalau menemukan jawaban di buku itu lebih menyenangkan daripada di HP kalau di HP ada orang yang mengasih tutorialnya.sehingga saya mudah memahaminya. 
",Kinesthetic
saya bisa membuat web yg saya inginkan dari kecil dan bisa koleb dengan teman saya.dengan cara sering sering membuat web dan sering sering. melihat tutorial di you tube. saya gamapng memahami pelajaran dengan mlihat gambar dan langsung mencoba. dengan melihat video di youtube dan langsung mengikuti Langkah langkahnya,Kinesthetic
"    Ketika belajar membuat game, saya jadi bisa membuat game sendiri. Dengan belajar membuat game, saya akhirnya bisa menuangkan ide-ide saya dalam game buatan saya.

     Dengan memahami dan mempraktekkan module pembelajaran yang diberikan. Dengan module pembelajaran yang simpel dan mudah dipahami membuat saya mudah memahami materi.

     Metode kinestetik, karena saya bisa mengetahui bagian mana yang kurang atau salah. Dengan metode kinestetik saya mendapatkan lebih banyak pengalaman.

     Media internet, karena mudah diakses. Semua hal ada tersebar di internet sehingga saya bisa lebih mudah mendapat informasi.",Kinesthetic
"          Pengalaman pembelajaran paling berkesan bagi saya sendiri itu saat pelajaran matematika dan saya disuruh maju mengerjakan tugas didepan dan jawaban saya benar. Entah mengapa itu sederhana namun berarti bagi saya. begitu juga dengan pelajaran lainnya. karena memang metode saya adalah baca, pahami, praktek kan langsung.

          Cara saya dalam memahami suatu materi dengan cara mempraktekan nya langsung. Saya jika dijelaskan materi tersebut cuma teori saya kesulitan memahami nya. namun saat saya mempraktekan materi tersebut saya baru paham dan mengerti.

          mengumpulkan materi-materi yang saya akan pelajari lalu saya baca dan saya praktekan secara langsung. karena kalo saya hanya membaca tanpa praktek saya pusing sekali. dan biasa nya dengan bantuan video atau melihat orang lain mempraktekan materi tersebut.

          Media pembelajaran yang biasa saya gunakan yaitu dari berbagai sumber seperti YouTube, Ruangguru, dan jika memang sulit saya baru menggunakan AI. kenapa saya memilih YouTube dan ruang guru sebagai media pembelajaran saya daripada AI, karena AI bagi saya tidak terlalu menolong dan memahamkan materi nya, berbeda dengan YouTube dan Ruang guru, disana dijelaskan secara rinci.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya adalah saat berhasil lolos seleksi Pramuka Garuda. Proses ini tidak mudah, karena melibatkan berbagai tahap seperti ujian teori, keterampilan, dan wawancara. Saya harus mempersiapkan diri dengan matang, mempelajari materi kepramukaan, serta melatih fisik dan mental. Ketika dinyatakan lolos, saya merasa sangat bangga karena usaha dan kerja keras saya membuahkan hasil.

Untuk memahami materi seleksi, saya membaca buku panduan Pramuka Garuda dan membuat catatan poin-poin penting. Saya juga mengikuti bimbingan dari kakak pembina untuk memperdalam pemahaman. Selain itu, saya sering berlatih langsung, seperti menyelesaikan simpul-simpul tali dan praktik baris-berbaris, agar lebih percaya diri saat ujian.

Strategi utama saya adalah belajar denganmu metode praktik langsung dan diskusi. Dengan mempraktikkan keterampilan yang diuji, saya lebih mudah mengingat langkah-langkahnya. Diskusi dengan teman dan pembina membantu saya memahami konsep yang mungkin kurang jelas. Strategi ini efektif karena menggabungkan teori dan aplikasi secara langsung.

Media yang paling sering saya gunakan adalah buku panduan resmi Pramuka dan video tutorial. Buku memberikan dasar teori yang terstruktur, sedangkan video membantu saya memvisualisasikan langkah-langkah yang harus dilakukan, seperti teknik mendirikan tenda atau membuat pionering. Media ini saya pilih karena mudah diakses dan sangat membantu dalam proses belajar.



maaf bu melenceng dikit soalnya aku lebih mudah menceritakan ini🙏🏻🧏🏻‍♀️",Kinesthetic
"   Saat pertama kali mencoba membuat game, karna berhasil menjalankan game tersebut saat pertama kali mencoba membuat.
   Jika materi tersebut sudah ditulis atau dirangkum oleh guru, saya akan membaca hingga tuntas namun jika masih belum paham saya akan bertanya pada teman.
   Membaca dan mendengarkan penjelasan orang, karna jika membaca belum tentu paham sepenuhnya saya akan mendengarkan penjelasan dari orang yang sudah paham dengan materi tersebut. 
   Contohnya saat praktek membuat game, saya lebih paham jika disediakan modul tentang bagaimana cara logika game itu berjalan.",Auditory
"1.Pengalaman belajar yang paling berkesan bagi saya adalah ketika saya pertama kali berhasil memecahkan sebuah masalah matematika yang sebelumnya terasa sangat sulit. Saya ingat saat itu saya duduk di bangku sekolah menengah, dan mata pelajaran matematika adalah tantangan besar bagi saya.

2.Membaca dengan Teliti dan Berulang
Langkah pertama yang saya lakukan adalah membaca materi secara menyeluruh. Saya tidak terburu-buru, melainkan mencoba untuk benar-benar memahami setiap bagian. Jika ada konsep atau istilah yang belum jelas, saya mencari referensi tambahan, baik dari buku lain atau sumber online. Saya biasanya membaca beberapa kali agar informasi lebih mudah terserap.

3. Saya lebih suka untuk menggunakan metoe materi yang melibatkan keterampilan praktis, seperti matematika, pemrograman, atau sains, saya lebih memilih untuk langsung mengerjakan soal latihan atau proyek praktis. Saya juga sering menggunakan visualisasi, seperti diagram atau grafik, untuk lebih memahami proses atau konsep yang abstrak.

4.Saya lebih sering menggunakan Canva,Karena menurut saya Canva menjadi pilihan media belajar yang sangat berguna bagi saya karena menawarkan kemudahan dalam membuat materi yang visual dan interaktif. Kemampuan untuk menyajikan informasi secara visual, fleksibilitas dalam desain, dan kemudahan kolaborasi menjadikannya alat yang sangat efektif untuk memperdalam pemahaman dan mempermudah proses belajar. Dengan Canva, belajar menjadi lebih menyenangkan dan lebih mudah dipahami.
",Visual
"Pengalaman belajar yang paling berkesan selama di SMK jurusan Pengembangan Perangkat Lunak dan Gim adalah ketika membuat proyek aplikasi sederhana bersama teman. Tantangan dalam merancang fitur dan memecahkan bug memberikan pengalaman nyata tentang pengembangan perangkat lunak, sekaligus melatih kerja sama dan kreativitas.

Untuk memahami materi, saya biasanya membaca modul atau dokumentasi yang diberikan, lalu mencoba langsung menerapkannya dalam latihan coding. Jika ada konsep yang sulit, saya mencari tutorial online atau berdiskusi dengan teman untuk menemukan solusi.

Strategi pembelajaran yang saya gunakan adalah learning by doing, di mana saya langsung mempraktikkan teori melalui pembuatan proyek kecil atau biasanya tuda bisasaya tanya kepada teman. Metode ini efektif karena saya bisa langsung melihat hasilnya dan memahami kesalahan yang terjadi.

Media yang paling sering saya gunakan adalah video tutorial dari platform seperti YouTube dan dokumentasi resmi tools atau bahasa pemrograman. Media ini membantu saya memahami materi secara visual dan praktis, serta mudah diakses kapan saja.
",Visual
"       pengalaman belajar sayaa yang paling menyenangkan adalah saat kerja kelompok dan berdiskusi dengan satu kelompok dan saat berfikir bersama serta presentasi bersama

        cara saya memahami materi cenderung mudah karna saya bakal bakal paham materi kalau ada vidio tutorial dan praktek supaya materi nya masuk kedalam pikiran dan paham materi tersebut

        strategi yang saya gunakan adalah melihat vidio membaca artikel tentang materi tersebut dan menanyakan kepada teman yang sudah paham tentang materi tersebut supaya paham dan tidak pusing tentang materi 

        google dan aplikasi lain karna dengan menggunakan aplikasi tersebut pekerjaan tugas kita bakal lebih mudah dan bakal lebih serius mengerjakan nyaa karena di aplikasi tersebut sudah ada jawaban nyaa jadi kita tinggal nirun saja.

",Visual
"  Pengalaman belajar saya yaitu saya lebih suka saat belajar ketika ada praktek secara langsung atau dari video, dan saya ketika dalam posisi ini lebih mengerti bagaimana cara melakukan ini ataupun itu dll.
  Langkah-langkah yang saya lakukan untuk mencapai pemahaman materi tersebut yang pertama melakukan visual di pikiran kedua mencoba ketiga selesai.
  Alasan saya memilih metode tersebut karena saya dulu masih kecil selalu bermain lego dan metode itu terbawa sampai sekarang.
  Paling tentu alat-alat elektronik seperti PC dan hp dan lain-lain done.",Kinesthetic
"      Saat belajar di sertai dengan bermain agar tidak bosan 

    Cara memahami materi yang sering digunakan melalui penjelasan guru atau nonton video 

    Menulis bagian-bagian penting dari materi yang di sampaikan oleh guru atau dari buku

   Media yang sering digunakan adalah buku dan hp untuk menulis bagian-bagian penting yang di jelaskan oleh guru ",Read/Write
"Pengalaman (Belajar)
Belajar melalui praktik, diskusi, atau eksplorasi memperluas wawasan dan keterampilan.

Cara (Memahami Materi)
Memahami materi dilakukan dengan membaca, mencatat, berdiskusi, dan mengulang.

Strategi (Pembelajaran)
Strategi belajar meliputi perencanaan, pembagian materi, dan penggunaan teknik seperti kuis.

Media
Buku, video, dan aplikasi edukasi mempermudah belajar dengan cara yang menarik.

",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat ujian Bahasa Inggris di sekolah menengah. Awalnya, saya kesulitan dengan soal tata bahasa dan merasa cemas. Namun, setelah berusaha tenang dan mencoba memahami aturan serta konteksnya, saya berhasil menyelesaikan soal-soal sulit. Dari situ, saya belajar bahwa memahami aturan dan penggunaan bahasa jauh lebih penting daripada sekadar menghafal kosakata. Selain itu, pengalaman ini membuat saya menjadi suka lagu-lagu Barat, karena saya merasa lebih mudah memahami liriknya dan menghubungkannya dengan pembelajaran Bahasa Inggris :v.

Dalam belajar, saya biasanya melakukan praktik langsung dan mencatat hal-hal penting. Saya suka menghubungkan pengalaman baru dengan keterampilan yang sudah saya miliki. Misalnya, saat berlatih olahraga, saya sering melihat orang orang dalam mempraktikkannya lalu saya mencobanya. Selain itu, mind map menjadi alat favorit saya karena membantu saya melihat hubungan antar keterampilan dengan lebih jelas.

Saya juga lebih suka metode pembelajaran aktif, seperti latihan soal dan diskusi kelompok. Latihan soal membantu saya menemukan kelemahan, sementara diskusi memungkinkan saya memahami materi lebih dalam melalui sudut pandang teman-teman. Contohnya, saat belajar sejarah, saya sering mengerjakan soal setelah membaca bab tertentu, lalu mendiskusikannya untuk memperdalam pemahaman.

Untuk mendukung proses belajar, saya sering memanfaatkan video pembelajaran dan aplikasi online. Tiktok dan YouTube adalah pilihan utama saya. Video memudahkan saya memahami konsep secara visual, sedangkan aplikasi menyediakan latihan soal interaktif. Dengan bantuan teknologi ini, saya bisa belajar kapan saja dan lebih fleksibel dalam menyesuaikan waktu belajar.

saya pikir cuma itu aja yang bisa saya sampaikan untuk pengisian formulir, apabila ada salah kata mohon dimaklumi karena setiap manusia punya kekurangannya masing, dan maafkan juga, jangan malah mencari yang memiliki kesempurnaan -_-. Sekian dari saya, sekali lagi maafkan saya apa bila ada salah kata atau kata2 yang mungkin menyinggung sebuah pihak.",Kinesthetic
"    Pembelajaran yang paling berkesan dari saya yaitu ketika saya mendapat ilmu yang baru dan saya langsung mengerti apa yang disampaikan oleh guru baik produktif maupun nonproduktif.

    Cara saya untuk memahami materi yaitu dengan membaca kembali atau mencari informasi yang terkait pembelajaran tersebut, jika saya masih tidak mengerti saya akan bertanya kepada guru yang menyampaikan pelajaran tersebut.

    Strategi yang saya gunakan untuk memahami materi yaitu dengan cara mencoba langsung apa yang sudah diterangkan oleh guru dengan mencoba langsung saya akan lebih mudah memahami apa yang disampaikan karena jika mencoba langsung saya tahu dibagian mana saya tidak faham/tidak mengerti tentang apa yang disampaikan.

    Media yang sering saya gunakan untuk belajar yaitu media buku dan media visual,media buku menurut saya lebih efektif untuk belajar karena di buku hanya ada materi dan harus dibaca supaya faham.dan media visual juga menurut saya efektif untuk belajar karena di media visual terdapat tutorial pengerjaan dan itu menurut saya sangat memudahkan dalam belajar.",Read/Write
"    Pengalaman yang paling berkesan yaitu, saya bisa mengerjakan tugas matematika tanpa mencontek/bantuan dari teman, saya merasa bangga karena saya tidak mengerti apa-apa tentang matematika.

    Saya mengumpulkan niat terlebih dahulu, karena saya termasuk orang yang malas untuk memahami lagi tentang materi-materi yang tidak saya pahami yang disampaikan bapak ibu guru.
     Saya menggunakan metode bertanya kepada teman, karena penjelasan dari bapak ibu guru kadang tidak masuk kedalam otak saya, dan saya lebih suka berinteraksi langsung, itu membuat saya lebih paham dalam memahami materi apapun.

    Media internet, karena saya suka menjelajah tentang dunia internet.",Kinesthetic
"    Pengalaman belajar yang paling berkesan bagi saya adalah saat mempersiapkan diri menghadapi seleksi tim inti Paskibra di sekolah. Sebagai seseorang yang bercita-cita menjadi bagian dari tim tersebut, saya menghadapi tantangan dalam menghafal teori keprotokolan dan menguasai praktik baris-berbaris yang cukup kompleks. Pada awalnya, saya merasa kewalahan dengan banyaknya materi yang harus dipelajari dalam waktu singkat. Namun, melalui kerja keras dan dukungan teman-teman, saya mulai menikmati proses belajar tersebut. Rasa bangga ketika akhirnya terpilih menjadi anggota inti adalah momen yang tak terlupakan dan memberikan motivasi besar untuk terus belajar.
    Pertama-tama, saya membaca teori dari modul yang diberikan dan mencatat poin-poin penting. Setelah itu, saya mendiskusikan materi dengan teman-teman agar lebih memahami konsep yang sulit. Pendekatan ini membantu saya mengidentifikasi kesalahan dan memperbaikinya secara bertahap. Dengan cara ini, saya merasa lebih percaya diri dalam menguasai materi.
   Metode pembelajaran yang sering saya gunakan adalah metode belajar aktif. Misalnya, saya membuat catatan penting terlebih dahulu, lalu saya membaca dan menghafalkannya. Metode ini saya pilih karena melibatkan kombinasi antara visualisasi, analisis, dan tindakan, yang membuat proses belajar lebih efektif.
   Media pembelajaran yang paling sering saya gunakan adalah video tutorial dan aplikasi catatan digital. Video tutorial membantu saya memahami gerakan dengan lebih jelas melalui contoh visual, sementara aplikasi catatan digital memungkinkan saya menyusun catatan yang terorganisir dan mudah diakses kapan saja. Alasan saya memilih media ini adalah karena sifatnya yang fleksibel dan interaktif, sehingga saya bisa belajar dengan cara yang sesuai dengan kebutuhan dan jadwal saya.",Kinesthetic
"Pengalaman belajar yang paling berkesan bagi saya itu saat saya belajar membuat sebuah game,pengalaman itu membuat saya sangat terkesan karena dari pengalaman itu saya dapat mengetahui cara untuk membuat suatu game.

Meski awalnya saya tidak paham sama sekali dengan materi tersebut,tetapi seiring berjalannya waktu dan bertambahnya pengalaman saya dalam membuat game,saya jadi dapat memahami materi tersebut,meski pun saya belum sepenuhnya paham dengan materi tersebut.

Saya dapat memahami materi tersebut karena saya melihat vidio tutorial dari orang lain yang sudah berpengalaman dalam membuat game,meski awalnya saya tidak mengerti apa yang ada di vidio tetapi saya mencoba untuk mengikutinya dan lama kelamaan saya menjadi paham.

Dalam membuat game,saya biasanya menggunakan Contruct3,karena Contruct3 menurut saya lebih mudah dan simpel,jadi lebih mudah untuk saya pahami.",Kinesthetic
"Salah satu pengalaman belajar yang paling berkesan bagi saya adalah saat mengikuti pemrograman dasar perangkat lunak. Pada awalnya, saya merasa kesulitan memahami konsep dasar, tetapi saat berhasil menyelesaikan proyek kecil, saya merasakan kepuasan luar biasa dan semangat untuk belajar lebih lanjut. Untuk mencapai pemahaman tersebut saya mempelajari dan membaca secara seksama tentang materi yang berbentuk lkpd tersebut, sehingga saya paham dan bisa mengerjakan sebuah project yang ditugaskan. Saya menggunakan metode pembelajaran aktif, yang mencakup diskusi kelompok dan praktik langsung. Saya memilih metode ini karena agar saya tau kesalahan apa yang saya buat untuk membantu memperbaiki kesalahan dan memperdalam pemahaman. Media yang paling saya sukai ketika belajar adalah video pembelajaran, karena dengan adanya video pembelajaran saya lebih paham dengan apa yang dijelaskan disitu.",Visual
"   pengalaman belajar saya yang berkesan adalah ketika saya berhasil memperbaiki bug pada game yang saya buat, dimana saya mempelajari kesalahan saya dengan konsuktasi dengan ai dan menonton video youtube terkait.
    saya lebih mudah memahami materi dengan melihat langsung dengan membaca atau melihat video tentang materi terkait.
    strategi saya ketika belajar adalah membaca materi terkait kemudian jika belum paham saya akan bertanya pada ai atau bertanya pada guru pembimbing atau saya akan melihat  mengenai materi terkait di youtube
    saya seringmenggunakan media seperti google, chatgpt, youtube, atau artikel pada internet. saya menggunakan itu karena akses informasi lebih cepat dibandingkan mencari di buku atau bertanya langsung kepada orang yang lebih paham",Visual
"pengalaman belajar saya yang paling berkesan adalah saat saya belajar mengaji waktu itu saya diajak oleh ustadz saya di TPQ untuk mengaji setiap ba'da magrib, awalnya sangat susah untuk mengerti berbagai hukum bacaan tajwid, namun lama kelamaan saya bisa dengan lancar untuk mengaji dan sedikit' bisa berbagi ilmu dengan teman saya

untuk mempermudah saya untuk memahami berbagai materi tsb setelah mengaji sesampainya dirumah saya mengulangi materi materi tadi jika masih kurang paham bisa melihat video video YouTube ataupun kembali bertanya kepada ustadz saya ataupun kepada teman teman mengaji saya

saya memilih metode membaca, mendengarkan serta lgsung mempraktikkan karena dgn metode tersebut saya merasa lebih mudah untuk memahami segala sesuatu yang sekiranya susah atau rumit untuk dipahami 

media yang biasanya saya gunakan adalah video tutorial atau sebuah tulisan karena dengan media tersebut saya bisa dngn cepat menyerap materi, misalnya dengan video tutorial saya bisa mengetahui dimana posisi lidah yang benar ketika mengucapkan huruf Hijaiyah ",Auditory
"pengalaman belajar saya sering berbeda beda kadang tertulis dan kadang di komputer namun cara belajar saya lebih enak pakai komputer karena lebih enak dan lebih ke mudah untuk mengetik di bandingkan menulis karena saya merasakan bahwa lebih enak dan tidak pegal tangan untuk menulis.


cara memahami materi saya lebih enak di jelaskan dan di praktek kan contoh nya ""seorang guru mengajarkan sebuah materi dan memberi contoh soal yang sedang guru itu jelas kan""dan juga dengan cara membaca sedikit membantu untuk memahami materi tersebut.


metode saya yang gunakan untuk memahami materi yaitu mendengarkan dengan menggunakan metode tersebut saya lebih paham akan materi yang di sampaikan oleh guru² pengampu dan lebih cepat untuk memahami suatu materi dalam bentuk penjelasan 


media yang saya sering saya gunakan saat belajar adalah vidio pembelajaran karena dengan menggunakan vidio pembelajaran cara memahami nya lebih rinci dan langsung mengarah inti materi yang disampaikan ",Auditory
"Pengalaman belajar yang paling berkesan adalah ketika saya mempelajari bahasa pemrograman C# untuk pertama kali. Awalnya, saya merasa kesulitan memahami logika pemrograman, tetapi dengan mencoba menyelesaikan masalah satu per satu, saya mulai menemukan pola dan logika yang benar.

Saya memahami materi dengan cara mempraktikkan langsung konsep yang saya pelajari. Biasanya, saya mulai dengan membaca atau menonton tutorial dasar, kemudian mencoba mengaplikasikan konsep tersebut ke dalam proyek kecil atau simulasi.

Metode yang saya gunakan adalah metode belajar seperti biasa, guru menjelaskan atau memberikan materi, murid mendengarkan atau mencatat. Alasannya karena simple dan mudah dipahami, seharusnya.

Media yang paling sering saya gunakan adalah video tutorial online (seperti YouTube). Alasannya, video tutorial sering kali memberikan penjelasan yang visual dan praktis, sehingga lebih mudah dipahami.",Kinesthetic
"Saya waktu smp saya suka menonton video membuat web dan saya mencoba nya berhasil  dan saya nge share ke teman saya 

Saya memahami materi dengan menonton video karena video dapat memberikan penjelasan yang lebih jelas dan mudah dipahami melalui kombinasi visual dan audio

Saya menggunakan teknik visual  Dengan melihat contoh nyata atau animasi, saya dapat lebih mudah membayangkan dan mengaitkan konsep-konsep yang sedang dipelajari. Selain itu, video memungkinkan saya untuk mengulang materi yang sulit dipahami, sehingga saya dapat belajar dengan kecepatan yang sesuai dengan pemahaman saya

Media yang Paling Saya Sukai: Video Pembelajaran
Alasan saya menggunakan video sebagai media utama saat belajar adalah karena video dapat menggabungkan elemen visual dan audio, yang membuat pemahaman lebih mudah dan efektif. Video memungkinkan saya untuk melihat   langsung tentang topik yang dipelajari, sehingga konsep-konsep yang sulit menjadi lebih jelas.",Visual
"   Pengalaman saya adalah dulu saya belum bisa untuk mengcoding dan akhirnya terdapat tutorial modul dari guru dan kemudian bisa sedikit sedikit 

   Cara saya adalah terus mengikuti modul dan terus untuk belajar sendiri agar terbiasa 

   Metode yang saya gunakan adalah visual dan kinestetik karena saya sering menggunakan metode tersebut 

   Media internet alasannya karena zaman sekarang sering menggunakan media internet dan mudah diakses",Visual
"pengalaman belajar yang paling berkesan menurut saya pada saat saya kls 5 sd,di situ saya mengikuti les yang di miliki wali kelas,beberapa bulan mengikuti les di wali kelas saya,ada perkembangan yang sangat meningkat.di situ saya mulai mudah untuk memahami materi yang di ajarkan.

cara saya memahami materi yang saya pelajari adalah dengan cara saya membaca dan mencermati secara berulang kali hingga saya memahami materi tersebut.

strategi yang saya gunakan untuk memahami materi yaitu dengan cara kumpulkan niat dan fokus dengan 1 materi it,di karenakan jika saya tidak niat dan fokus saya tidak akan memahami materi tersebut.

media yang saya sukai saat belajar adalah media vidio,karena jika saya melihat melalui vidio  saya akan lebih mengerti materi tersebut karena ada gambaran mengenai materi tersebut.",Read/Write
"1. saat studi tour dibali, terasa menyenangkan karena
dapat melihat hal hal baru dan bersama teman dekat
disana aku dan teman-teman ku belajar tempat-tempat yang indah dan populer bahkan mendatangi tempat tersebut

2. melihat contoh yang diberikan atau melihat tata cara membuat sesuatu dan mencari tahu pengertiannya di internet dan mendengarkan apa yang dijelaskan oleh guru atau seseorang yang berpengalaman dan mengetahuinya

3. melihat contoh dan pembelajaran yang menarik, karena dengan begitu hal yang akan aku pelajari akan mudah diserap ilmunya dan mudah dipraktekkan, dan karena itu aku bisa mengerjakan tugas dan ujian dengan mudah

4. digital atau internet, karena teks bisa dibaca dengan jelas dan bisa diganti dengan font-font yang menarik, serta dapat mencari contoh dan pengertian lainnya di internet dengan cepat dan mudah",Visual
"     Ketika saya belajar membuat game , saat itu saya mulai tertarik dan ingin belajar lebih dalam
     Dengan cara menulis/merangkum materi yang saya baca
      Dengan gaya belajar visual, karena lebih mudah menangkap penjelasan dengan penglihatan
      Buku",Read/Write
"Pengalaman belajar saya, entah itu di rumah atau disekolah itu ya..... bisa dikatakan 50/50. Sebenarnya kalau saya ingin menjelaskannya itu agak kompleks, tapi intinya, saya rentan pada teralih perhatian dengan hal lain. Ya kalau saya bisa jujur... kelebihannya menonton YouTube dan Discord. Tapi lainnya itu, saya lebih nyaman belajar sambil mendengarkan musik (kelebihan lagu OST game), atau sambil multitask dengan kegiatan lainnya, seperti mengkoding level proyek saya. Yea... bukan cara belajar yang bagus, tapi..... saya terima saja -_-""

Untuk cara saya memahami materi, saya hanya... yea.... kalau materi sekolah atau apa, kurang lebihnya saya berpikir secara... logika, jika itu kata yang tepat? Saya lebih cenderung memahami materi secara internal, dan memahaminya dengan terapan atau ide konsep yang muncul di kepala saya. Mungkin itu akurat atau tidak, tapi selama saya bisa walaupun kemampuan pengetahuan saya rendah, yang penting saya bisa dengan langkah yang saya bisa ^-^*

Untuk strategi, ya... saya sebenarnya tidak yakin teknik yang saya gunakan itu yang mana. tetapi... kalau dari paragraf sebelumnya... mungkin sudah jelas...? Yea, kelebihan acak strategi apa yang saya gunakan, karena... ya... tidak yakin yang mana untuk digunakan ._.

Untuk media, kelebihan saya suka yea... sebenarnya dalam benarnya dalam bentuk essay. Saya suka menulis essay agar apa yang saya jelaskan atau pelajari dapat dimengerti secara lebih detail. Yea.... sebagian besar menurut saya rumit bagi orang lain, teehee... Saya juga suka doodling sesuatu sesuai materi atau penjelasan, dan sedikit-sedikit dengan diagram, tetapi jarang dengan itu. Saya memilih media seperti ini agar saya dan lainnya dapat mudah memahaminya secara transparan mungkin dan... juga lebih menarik. Oke yang bagian menarik tadi sebenarnya kurang lebih setengah benar. Saya hanya pilih preferensi ini terutama karena saya langsung ingin melakukannya secara otomatis :P

Jika penjelasnnya saya terlalu rumit, saya minta maaf ^^""",Read/Write
"Pengalaman belajar yang paling berkesan bagi saya terjadi saat saya pertama kali mempelajari bahasa pemrograman. Sebagai seseorang yang tidak memiliki latar belakang di bidang komputer,mempelajari pemrograman terasa sangat menantang dan memicu banyak rasa frustasi.Saya pertama kali belajar pemograman ketika masuk smk
CARA MEMAHAMI MATAERI:
Untuk memahami materi pemrograman mempelajari dasar-dasar bahasa pemrograman yang ingin di kuasai seperti tipe data, variabel, operator, dan struktur kontrol. Luangkan waktu untuk mengerjakan masalah pemrograman,agar kemampuaqn terus berkembang 
STRATEGI PEMBELAJARAN:
 Memilih bahasa pemrograman yang lebih mudah dipahami dan digunakan sebagai titik awal.dan kita ,Fokus pada elemen dasar seperti variabel, tipe data, struktur kontrol (if-else, loop), fungsi, dan array/list.
MEDIA:
Ketika belajar pemrograman, saya cenderung menggunakan berbagai media pembelajaran, tergantung pada tujuan pembelajaran dan gaya belajar saya. Setiap media memiliki kekuatan dan kelebihan tersendiri, sehingga memilih media yang tepat sangat bergantung pada materi yang dipelajari dan kebutuhan individu.tutorial yutube, Video tutorial sangat membantu untuk memahami konsep-konsep yang lebih abstrak atau kompleks, karena saya bisa melihat langsung bagaimana instruktur menulis kode dan menjelaskan langkah-langkahnya. 

",Visual
